,city_name,naics_2022_2,salary,wfh_wham,soc_2021_2,employment_type_name
11226,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
11227,"San Diego, CA",72,118500,0,11-0000,Full-time (> 32 hours)
11228,"San Diego, CA",72,38272,0,35-0000,Part-time (≤ 32 hours)
11229,"San Diego, CA",72,42120,0,35-0000,Part-time / full-time
11230,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
11231,"San Diego, CA",72,38480,0,53-0000,Part-time (≤ 32 hours)
11232,"San Diego, CA",72,45760,0,13-0000,Full-time (> 32 hours)
11233,"San Diego, CA",72,47528,0,33-0000,Full-time (> 32 hours)
11234,"San Diego, CA",72,37076,0,41-0000,Full-time (> 32 hours)
11235,"San Diego, CA",72,26000,0,35-0000,Full-time (> 32 hours)
11236,"San Diego, CA",72,43680,0,35-0000,Part-time (≤ 32 hours)
11237,"San Diego, CA",72,38584,0,39-0000,Part-time (≤ 32 hours)
11238,"San Diego, CA",72,39832,0,35-0000,Full-time (> 32 hours)
11239,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
11240,"San Diego, CA",72,39780,0,51-0000,Full-time (> 32 hours)
11241,"San Diego, CA",72,39520,0,35-0000,Part-time (≤ 32 hours)
11242,"San Diego, CA",72,39520,0,43-0000,Full-time (> 32 hours)
11243,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
11244,"San Diego, CA",72,52000,0,35-0000,Full-time (> 32 hours)
11245,"San Diego, CA",72,37440,0,35-0000,Full-time (> 32 hours)
11246,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
11247,"San Diego, CA",72,12480,0,35-0000,Part-time (≤ 32 hours)
11248,"San Diego, CA",72,37440,0,35-0000,Full-time (> 32 hours)
11249,"San Diego, CA",72,119700,1,15-0000,Full-time (> 32 hours)
11250,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
11251,"San Diego, CA",72,35360,0,51-0000,Part-time / full-time
11252,"San Diego, CA",72,37440,0,35-0000,Part-time (≤ 32 hours)
11253,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
11254,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
11255,"San Diego, CA",72,39000,0,35-0000,Full-time (> 32 hours)
11256,"San Diego, CA",72,49088,0,43-0000,Full-time (> 32 hours)
11257,"San Diego, CA",72,35360,0,37-0000,Full-time (> 32 hours)
11258,"San Diego, CA",72,65000,0,37-0000,Part-time (≤ 32 hours)
11259,"San Diego, CA",72,93600,0,35-0000,Full-time (> 32 hours)
11260,"San Diego, CA",72,38480,0,35-0000,Part-time / full-time
11261,"San Diego, CA",72,162500,0,19-0000,Full-time (> 32 hours)
11262,"San Diego, CA",72,35464,0,35-0000,Full-time (> 32 hours)
11263,"San Diego, CA",72,52301.5,0,41-0000,Full-time (> 32 hours)
11264,"San Diego, CA",72,67500,0,11-0000,Full-time (> 32 hours)
11265,"San Diego, CA",72,32240,0,35-0000,Part-time / full-time
11266,"San Diego, CA",72,53040,0,35-0000,Part-time / full-time
11267,"San Diego, CA",72,35464,0,35-0000,Full-time (> 32 hours)
11268,"San Diego, CA",72,34840,0,49-0000,Part-time / full-time
11269,"San Diego, CA",72,35360,0,37-0000,Part-time (≤ 32 hours)
11270,"San Diego, CA",72,31200,0,41-0000,Part-time (≤ 32 hours)
11271,"San Diego, CA",72,62431,0,99-0000,Full-time (> 32 hours)
11272,"San Diego, CA",72,39520,0,43-0000,Full-time (> 32 hours)
11273,"San Diego, CA",72,37076,0,35-0000,Full-time (> 32 hours)
11274,"San Diego, CA",72,44304,0,35-0000,Part-time (≤ 32 hours)
11275,"San Diego, CA",72,39832,0,35-0000,Full-time (> 32 hours)
11276,"San Diego, CA",72,53768,0,41-0000,Full-time (> 32 hours)
11277,"San Diego, CA",72,39000,0,43-0000,Full-time (> 32 hours)
11278,"San Diego, CA",72,37440,0,35-0000,Full-time (> 32 hours)
11279,"San Diego, CA",72,46290,0,35-0000,Full-time (> 32 hours)
11280,"San Diego, CA",72,38376,0,39-0000,Full-time (> 32 hours)
11281,"San Diego, CA",72,36920,0,37-0000,Full-time (> 32 hours)
11282,"San Diego, CA",72,52260,0,49-0000,Full-time (> 32 hours)
11283,"San Diego, CA",72,39520,0,37-0000,Full-time (> 32 hours)
11284,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
11285,"San Diego, CA",72,37606.5,0,35-0000,Part-time (≤ 32 hours)
11286,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
11287,"San Diego, CA",72,62500,1,27-0000,Full-time (> 32 hours)
11288,"San Diego, CA",72,88300,0,15-0000,Full-time (> 32 hours)
11289,"San Diego, CA",72,39104,0,35-0000,Part-time (≤ 32 hours)
11290,"San Diego, CA",72,68904,0,37-0000,Full-time (> 32 hours)
11291,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
11292,"San Diego, CA",72,48464,0,35-0000,Full-time (> 32 hours)
11293,"San Diego, CA",72,32240,0,35-0000,Part-time / full-time
11294,"San Diego, CA",72,65582.5,0,49-0000,Full-time (> 32 hours)
11295,"San Diego, CA",72,78032,0,39-0000,Full-time (> 32 hours)
11296,"San Diego, CA",72,70000,0,43-0000,Part-time / full-time
11297,"San Diego, CA",72,39312,0,35-0000,Full-time (> 32 hours)
11298,"San Diego, CA",72,70900,0,11-0000,Full-time (> 32 hours)
11299,"San Diego, CA",72,48880,0,43-0000,Part-time / full-time
11300,"San Diego, CA",72,72500,0,35-0000,Full-time (> 32 hours)
11301,"San Diego, CA",72,44720,0,43-0000,Full-time (> 32 hours)
11302,"San Diego, CA",72,41600,0,33-0000,Part-time (≤ 32 hours)
11303,"San Diego, CA",72,71750,0,11-0000,Full-time (> 32 hours)
11304,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
11305,"San Diego, CA",72,38480,0,37-0000,Full-time (> 32 hours)
11306,"San Diego, CA",72,45677,0,33-0000,Full-time (> 32 hours)
11307,"San Diego, CA",72,45760,0,35-0000,Part-time (≤ 32 hours)
11308,"San Diego, CA",72,140400,0,29-0000,Part-time / full-time
11309,"San Diego, CA",72,71500,0,43-0000,Full-time (> 32 hours)
11310,"San Diego, CA",72,41600,0,37-0000,Full-time (> 32 hours)
11311,"San Diego, CA",72,53539,0,11-0000,Full-time (> 32 hours)
11312,"San Diego, CA",72,41600,0,43-0000,Part-time / full-time
11313,"San Diego, CA",72,38501,0,35-0000,Part-time / full-time
11314,"San Diego, CA",72,33904,0,41-0000,Part-time / full-time
11315,"San Diego, CA",72,43680,0,11-0000,Part-time / full-time
11316,"San Diego, CA",72,41912,0,53-0000,Part-time / full-time
11317,"San Diego, CA",72,48547,0,35-0000,Full-time (> 32 hours)
11318,"San Diego, CA",72,51709,0,35-0000,Full-time (> 32 hours)
11319,"San Diego, CA",72,44720,0,11-0000,Part-time / full-time
11320,"San Diego, CA",72,43680,0,35-0000,Full-time (> 32 hours)
11321,"San Diego, CA",72,37440,0,37-0000,Full-time (> 32 hours)
11322,"San Diego, CA",72,33800,0,35-0000,Part-time / full-time
11323,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
11324,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
11325,"San Diego, CA",72,36712,0,35-0000,Part-time (≤ 32 hours)
11326,"San Diego, CA",72,46800,0,43-0000,Full-time (> 32 hours)
11327,"San Diego, CA",72,42255,0,15-0000,Part-time (≤ 32 hours)
11328,"San Diego, CA",72,37440,0,35-0000,Part-time (≤ 32 hours)
11329,"San Diego, CA",72,36285.5,0,41-0000,Part-time (≤ 32 hours)
11330,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
11331,"San Diego, CA",72,36400,0,43-0000,Part-time / full-time
11332,"San Diego, CA",72,180000,1,99-0000,Full-time (> 32 hours)
11333,"San Diego, CA",72,33540,0,99-0000,Part-time / full-time
11334,"San Diego, CA",72,45760,0,33-0000,Full-time (> 32 hours)
11335,"San Diego, CA",72,42640,0,25-0000,Part-time / full-time
11336,"San Diego, CA",72,42640,0,43-0000,Full-time (> 32 hours)
11337,"San Diego, CA",72,44720,0,43-0000,Full-time (> 32 hours)
11338,"San Diego, CA",72,43680,0,35-0000,Full-time (> 32 hours)
11339,"San Diego, CA",72,46696,0,51-0000,Full-time (> 32 hours)
11340,"San Diego, CA",72,39208,0,35-0000,Full-time (> 32 hours)
11341,"San Diego, CA",72,37440,0,35-0000,Part-time (≤ 32 hours)
11342,"San Diego, CA",72,36920,0,37-0000,Full-time (> 32 hours)
11343,"San Diego, CA",72,33592,0,35-0000,Part-time (≤ 32 hours)
11344,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
11345,"San Diego, CA",72,33280,0,35-0000,Part-time / full-time
11346,"San Diego, CA",72,47840,0,35-0000,Full-time (> 32 hours)
11347,"San Diego, CA",72,64990,0,11-0000,Full-time (> 32 hours)
11348,"San Diego, CA",72,54683,0,35-0000,Full-time (> 32 hours)
11349,"San Diego, CA",72,63500,0,35-0000,Full-time (> 32 hours)
11350,"San Diego, CA",72,32240,0,35-0000,Part-time / full-time
11351,"San Diego, CA",72,75050,0,11-0000,Full-time (> 32 hours)
11352,"San Diego, CA",72,53040,0,13-0000,Full-time (> 32 hours)
11353,"San Diego, CA",72,31200,0,39-0000,Full-time (> 32 hours)
11354,"San Diego, CA",72,41860,0,11-0000,Full-time (> 32 hours)
11355,"San Diego, CA",72,45500,0,35-0000,Full-time (> 32 hours)
11356,"San Diego, CA",72,52000,0,27-0000,Part-time (≤ 32 hours)
11357,"San Diego, CA",72,100867,0,11-0000,Full-time (> 32 hours)
11358,"San Diego, CA",72,49920,0,99-0000,Full-time (> 32 hours)
11359,"San Diego, CA",72,35360,0,35-0000,Full-time (> 32 hours)
11360,"San Diego, CA",72,37190.5,0,35-0000,Part-time / full-time
11361,"San Diego, CA",72,46800,0,29-0000,Full-time (> 32 hours)
11362,"San Diego, CA",72,36566.5,0,35-0000,Part-time (≤ 32 hours)
11363,"San Diego, CA",72,43763,0,33-0000,Part-time (≤ 32 hours)
11364,"San Diego, CA",72,33904,0,11-0000,Part-time / full-time
11365,"San Diego, CA",72,59280,0,25-0000,Full-time (> 32 hours)
11366,"San Diego, CA",72,71500,0,43-0000,Full-time (> 32 hours)
11367,"San Diego, CA",72,52000,0,35-0000,Full-time (> 32 hours)
11368,"San Diego, CA",72,40560,0,43-0000,Part-time (≤ 32 hours)
11369,"San Diego, CA",72,33904,0,41-0000,Full-time (> 32 hours)
11370,"San Diego, CA",72,35672,0,35-0000,Part-time (≤ 32 hours)
11371,"San Diego, CA",72,34195,0,39-0000,Full-time (> 32 hours)
11372,"San Diego, CA",72,62400,0,41-0000,Part-time (≤ 32 hours)
11373,"San Diego, CA",72,43680,0,35-0000,Part-time / full-time
11374,"San Diego, CA",72,33852,0,35-0000,Full-time (> 32 hours)
11375,"San Diego, CA",72,43680,0,11-0000,Part-time / full-time
11376,"San Diego, CA",72,48464,0,35-0000,Full-time (> 32 hours)
11377,"San Diego, CA",72,39520,0,41-0000,Full-time (> 32 hours)
11378,"San Diego, CA",72,42692,0,43-0000,Full-time (> 32 hours)
11379,"San Diego, CA",72,43680,0,35-0000,Full-time (> 32 hours)
11380,"San Diego, CA",72,44720,0,35-0000,Full-time (> 32 hours)
11381,"San Diego, CA",72,44720,0,49-0000,Full-time (> 32 hours)
11382,"San Diego, CA",72,75000,0,43-0000,Full-time (> 32 hours)
11383,"San Diego, CA",72,50000,0,11-0000,Full-time (> 32 hours)
11384,"San Diego, CA",72,50232,0,41-0000,Full-time (> 32 hours)
11385,"San Diego, CA",72,39520,0,43-0000,Full-time (> 32 hours)
11386,"San Diego, CA",72,37960,0,35-0000,Part-time / full-time
11387,"San Diego, CA",72,110000,0,11-0000,Full-time (> 32 hours)
11388,"San Diego, CA",72,75920,0,37-0000,Full-time (> 32 hours)
11389,"San Diego, CA",72,43784,0,35-0000,Full-time (> 32 hours)
11390,"San Diego, CA",72,35360,0,41-0000,Part-time (≤ 32 hours)
11391,"San Diego, CA",72,38241,0,51-0000,Part-time (≤ 32 hours)
11392,"San Diego, CA",72,33592,0,35-0000,Full-time (> 32 hours)
11393,"San Diego, CA",72,34320,0,53-0000,Full-time (> 32 hours)
11394,"San Diego, CA",72,39125,0,51-0000,Part-time (≤ 32 hours)
11395,"San Diego, CA",72,50000,0,11-0000,Full-time (> 32 hours)
11396,"San Diego, CA",72,36660,0,35-0000,Part-time / full-time
11397,"San Diego, CA",72,47528,0,43-0000,Full-time (> 32 hours)
11398,"San Diego, CA",72,42120,0,35-0000,Part-time / full-time
11399,"San Diego, CA",72,46800,0,53-0000,Full-time (> 32 hours)
11400,"San Diego, CA",72,80080,0,29-0000,Part-time (≤ 32 hours)
11401,"San Diego, CA",72,43243,0,35-0000,Part-time (≤ 32 hours)
11402,"San Diego, CA",72,53040,0,41-0000,Full-time (> 32 hours)
11403,"San Diego, CA",72,91800,0,11-0000,Full-time (> 32 hours)
11404,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
11405,"San Diego, CA",72,46696,0,37-0000,Full-time (> 32 hours)
11406,"San Diego, CA",72,41600,0,35-0000,Part-time / full-time
11407,"San Diego, CA",72,35152,0,35-0000,Part-time (≤ 32 hours)
11408,"San Diego, CA",72,63000,0,35-0000,Full-time (> 32 hours)
11409,"San Diego, CA",72,72500,0,11-0000,Full-time (> 32 hours)
11410,"San Diego, CA",72,35360,0,53-0000,Full-time (> 32 hours)
11411,"San Diego, CA",72,110000,0,15-0000,Full-time (> 32 hours)
11412,"San Diego, CA",72,44720,0,49-0000,Part-time (≤ 32 hours)
11413,"San Diego, CA",72,32240,0,41-0000,Part-time / full-time
11414,"San Diego, CA",72,33904,0,43-0000,Full-time (> 32 hours)
11415,"San Diego, CA",72,57000,1,43-0000,Full-time (> 32 hours)
11416,"San Diego, CA",72,33280,0,35-0000,Part-time (≤ 32 hours)
11417,"San Diego, CA",72,42661,0,43-0000,Full-time (> 32 hours)
11418,"San Diego, CA",72,39520,0,35-0000,Full-time (> 32 hours)
11419,"San Diego, CA",72,33592,0,35-0000,Part-time (≤ 32 hours)
11420,"San Diego, CA",72,47133,0,41-0000,Full-time (> 32 hours)
11421,"San Diego, CA",72,69000,0,43-0000,Full-time (> 32 hours)
11422,"San Diego, CA",72,37804,0,43-0000,Full-time (> 32 hours)
11423,"San Diego, CA",72,43160,0,33-0000,Full-time (> 32 hours)
11424,"San Diego, CA",72,44720,0,43-0000,Full-time (> 32 hours)
11425,"San Diego, CA",72,45760,0,99-0000,Full-time (> 32 hours)
11426,"San Diego, CA",72,34112,0,41-0000,Part-time (≤ 32 hours)
11427,"San Diego, CA",72,80000,0,41-0000,Full-time (> 32 hours)
11428,"San Diego, CA",72,44720,0,43-0000,Full-time (> 32 hours)
11429,"San Diego, CA",72,51854.5,0,11-0000,Full-time (> 32 hours)
11430,"San Diego, CA",72,37232,0,53-0000,Part-time (≤ 32 hours)
11431,"San Diego, CA",72,41600,0,41-0000,Part-time / full-time
11432,"San Diego, CA",72,40664,0,37-0000,Full-time (> 32 hours)
11433,"San Diego, CA",72,41600,0,43-0000,Part-time (≤ 32 hours)
11434,"San Diego, CA",72,41600,0,43-0000,Full-time (> 32 hours)
11435,"San Diego, CA",72,33904,0,53-0000,Part-time (≤ 32 hours)
11436,"San Diego, CA",72,34632,0,43-0000,Full-time (> 32 hours)
11437,"San Diego, CA",72,32240,0,35-0000,Part-time / full-time
11438,"San Diego, CA",72,45760,0,43-0000,Full-time (> 32 hours)
11439,"San Diego, CA",72,67650,0,37-0000,Full-time (> 32 hours)
11440,"San Diego, CA",72,75000,0,43-0000,Full-time (> 32 hours)
11441,"San Diego, CA",72,33904,0,39-0000,Part-time / full-time
11442,"San Diego, CA",72,41600,0,35-0000,Full-time (> 32 hours)
11443,"San Diego, CA",72,42640,0,35-0000,Full-time (> 32 hours)
11444,"San Diego, CA",72,35880,0,35-0000,Part-time / full-time
11445,"San Diego, CA",72,38501,0,35-0000,Part-time / full-time
11446,"San Diego, CA",72,43680,0,37-0000,Full-time (> 32 hours)
11447,"San Diego, CA",72,56784,0,11-0000,Full-time (> 32 hours)
11448,"San Diego, CA",72,32240,0,41-0000,Part-time / full-time
11449,"San Diego, CA",72,36400,0,53-0000,Part-time (≤ 32 hours)
11450,"San Diego, CA",72,31200,0,39-0000,Full-time (> 32 hours)
11451,"San Diego, CA",72,31200,0,35-0000,Part-time / full-time
11452,"San Diego, CA",72,36400,0,51-0000,Full-time (> 32 hours)
11453,"San Diego, CA",72,35620,0,41-0000,Part-time / full-time
11454,"San Diego, CA",72,37440,0,51-0000,Part-time (≤ 32 hours)
11455,"San Diego, CA",72,32240,0,35-0000,Part-time (≤ 32 hours)
11456,"San Diego, CA",72,33280,0,35-0000,Part-time / full-time
11457,"San Diego, CA",72,55000,0,11-0000,Part-time (≤ 32 hours)
11458,"San Diego, CA",72,31200,0,35-0000,Part-time (≤ 32 hours)
11459,"San Diego, CA",72,48880,0,43-0000,Full-time (> 32 hours)
11460,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
11461,"San Diego, CA",72,35360,0,35-0000,Part-time / full-time
11462,"San Diego, CA",72,55000,0,11-0000,Full-time (> 32 hours)
11463,"San Diego, CA",72,38480,0,37-0000,Full-time (> 32 hours)
11464,"San Diego, CA",72,38168,0,35-0000,Part-time / full-time
11465,"San Diego, CA",72,39520,0,43-0000,Part-time / full-time
11466,"San Diego, CA",72,110000,0,11-0000,Full-time (> 32 hours)
11467,"San Diego, CA",72,39520,0,49-0000,Full-time (> 32 hours)
11468,"San Diego, CA",72,69493,0,35-0000,Part-time / full-time
11469,"San Diego, CA",72,38480,0,35-0000,Part-time / full-time
11470,"San Diego, CA",72,44720,0,11-0000,Part-time / full-time
11471,"San Diego, CA",72,37440,0,43-0000,Part-time / full-time
11472,"San Diego, CA",72,43000,0,11-0000,Full-time (> 32 hours)
11473,"San Diego, CA",72,35360,0,33-0000,Part-time (≤ 32 hours)
11474,"San Diego, CA",72,37440,0,43-0000,Part-time / full-time
11475,"San Diego, CA",72,54000,1,41-0000,Full-time (> 32 hours)
11476,"San Diego, CA",72,31720,0,35-0000,Part-time / full-time
11477,"San Diego, CA",72,45760,0,11-0000,Part-time / full-time
11478,"San Diego, CA",72,35100,0,35-0000,Part-time (≤ 32 hours)
11479,"San Diego, CA",72,54080,0,51-0000,Part-time / full-time
11480,"San Diego, CA",72,33488,0,35-0000,Part-time (≤ 32 hours)
11481,"San Diego, CA",72,49920,0,13-0000,Full-time (> 32 hours)
11482,"San Diego, CA",72,31200,0,35-0000,Part-time (≤ 32 hours)
11483,"San Diego, CA",72,88750,0,11-0000,Full-time (> 32 hours)
11484,"San Diego, CA",72,35360,0,43-0000,Part-time (≤ 32 hours)
11485,"San Diego, CA",72,85000,1,11-0000,Full-time (> 32 hours)
11486,"San Diego, CA",72,31200,0,35-0000,Part-time / full-time
11487,"San Diego, CA",72,36400,0,13-0000,Full-time (> 32 hours)
11488,"San Diego, CA",72,41600,0,43-0000,Full-time (> 32 hours)
11489,"San Diego, CA",72,43680,0,41-0000,Full-time (> 32 hours)
11490,"San Diego, CA",72,46800,1,13-0000,Full-time (> 32 hours)
11491,"San Diego, CA",72,36400,0,35-0000,Part-time / full-time
11492,"San Diego, CA",72,38480,0,35-0000,Part-time (≤ 32 hours)
11493,"San Diego, CA",72,43680,0,43-0000,Part-time / full-time
11494,"San Diego, CA",72,31720,0,35-0000,Part-time / full-time
11495,"San Diego, CA",72,40144,0,43-0000,Full-time (> 32 hours)
11496,"San Diego, CA",72,30899,0,41-0000,Full-time (> 32 hours)
11497,"San Diego, CA",72,36400,0,35-0000,Part-time / full-time
11498,"San Diego, CA",72,31200,0,35-0000,Part-time / full-time
11499,"San Diego, CA",72,98800,0,41-0000,Full-time (> 32 hours)
11500,"San Diego, CA",72,70000,0,11-0000,Full-time (> 32 hours)
11501,"San Diego, CA",72,33280,0,35-0000,Part-time (≤ 32 hours)
11502,"San Diego, CA",72,37440,0,35-0000,Part-time / full-time
11503,"San Diego, CA",72,83720,0,43-0000,Full-time (> 32 hours)
11504,"San Diego, CA",72,41600,0,43-0000,Full-time (> 32 hours)
11505,"San Diego, CA",72,52000,0,37-0000,Full-time (> 32 hours)
11506,"San Diego, CA",72,35360,0,35-0000,Part-time / full-time
11507,"San Diego, CA",72,35360,0,43-0000,Full-time (> 32 hours)
11508,"San Diego, CA",72,35360,0,35-0000,Part-time (≤ 32 hours)
11509,"San Diego, CA",72,44408,0,13-0000,Full-time (> 32 hours)
11510,"San Diego, CA",72,33800,0,35-0000,Part-time / full-time
11511,"San Diego, CA",72,37440,0,51-0000,Part-time (≤ 32 hours)
11512,"San Diego, CA",72,90000,0,11-0000,Full-time (> 32 hours)
11513,"San Diego, CA",72,45760,0,43-0000,Full-time (> 32 hours)
11514,"San Diego, CA",72,52000,0,15-0000,Part-time (≤ 32 hours)
11515,"San Diego, CA",72,45240,0,49-0000,Full-time (> 32 hours)
11516,"San Diego, CA",72,41600,0,35-0000,Part-time / full-time
11517,"San Diego, CA",72,40144,0,13-0000,Full-time (> 32 hours)
11518,"San Diego, CA",72,49920,0,35-0000,Full-time (> 32 hours)
11519,"San Diego, CA",72,41600,0,41-0000,Part-time / full-time
11520,"San Diego, CA",72,31200,0,35-0000,Full-time (> 32 hours)
11521,"San Diego, CA",72,31720,0,35-0000,Part-time / full-time
11522,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
11523,"San Diego, CA",72,48880,0,43-0000,Full-time (> 32 hours)
11524,"San Diego, CA",72,45000,0,11-0000,Full-time (> 32 hours)
11525,"San Diego, CA",72,33280,0,35-0000,Full-time (> 32 hours)
11526,"San Diego, CA",72,33280,0,53-0000,Part-time / full-time
11527,"San Diego, CA",72,39520,0,35-0000,Full-time (> 32 hours)
11528,"San Diego, CA",72,42588,0,43-0000,Full-time (> 32 hours)
11529,"San Diego, CA",72,36400,0,35-0000,Part-time (≤ 32 hours)
11530,"San Diego, CA",72,28500,0,35-0000,Full-time (> 32 hours)
11531,"San Diego, CA",72,37440,0,37-0000,Part-time (≤ 32 hours)
11532,"San Diego, CA",72,32240,0,43-0000,Part-time / full-time
11533,"San Diego, CA",72,33280,0,35-0000,Part-time / full-time
11534,"San Diego, CA",72,44200,0,13-0000,Full-time (> 32 hours)
11535,"San Diego, CA",72,44200,0,43-0000,Full-time (> 32 hours)
11536,"San Diego, CA",72,33280,0,35-0000,Part-time / full-time
11537,"San Diego, CA",72,35360,0,53-0000,Part-time (≤ 32 hours)
11538,"San Diego, CA",72,35360,0,39-0000,Part-time (≤ 32 hours)
11539,"San Diego, CA",72,42640,0,17-0000,Full-time (> 32 hours)
11540,"San Diego, CA",72,41829,0,37-0000,Full-time (> 32 hours)
11541,"San Diego, CA",72,66560,0,35-0000,Part-time / full-time
11542,"San Diego, CA",72,44720,0,53-0000,Full-time (> 32 hours)
11543,"San Diego, CA",72,33280,0,35-0000,Part-time / full-time
11544,"San Diego, CA",72,34528,0,35-0000,Part-time (≤ 32 hours)
11545,"San Diego, CA",72,41600,0,43-0000,Part-time / full-time
11546,"San Diego, CA",72,41600,0,35-0000,Full-time (> 32 hours)
11547,"San Diego, CA",72,42640,0,99-0000,Part-time / full-time
11548,"San Diego, CA",72,92560,0,35-0000,Part-time (≤ 32 hours)
11549,"San Diego, CA",72,39520,0,35-0000,Part-time / full-time
11550,"San Diego, CA",72,31200,0,35-0000,Part-time (≤ 32 hours)
11551,"San Diego, CA",72,68122.5,0,11-0000,Full-time (> 32 hours)
11552,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
11553,"San Diego, CA",72,32240,0,35-0000,Part-time (≤ 32 hours)
11554,"San Diego, CA",72,20800,0,37-0000,Full-time (> 32 hours)
11555,"San Diego, CA",72,43680,0,35-0000,Full-time (> 32 hours)
11556,"San Diego, CA",72,35360,0,11-0000,Part-time / full-time
11557,"San Diego, CA",72,39000,0,43-0000,Full-time (> 32 hours)
11558,"San Diego, CA",72,39520,0,35-0000,Full-time (> 32 hours)
11559,"San Diego, CA",72,32240,0,35-0000,Part-time / full-time
11560,"San Diego, CA",72,31720,0,99-0000,Part-time / full-time
11561,"San Diego, CA",72,35360,0,35-0000,Part-time / full-time
11562,"San Diego, CA",72,41000,0,35-0000,Full-time (> 32 hours)
11563,"San Diego, CA",72,33280,0,35-0000,Part-time (≤ 32 hours)
11564,"San Diego, CA",72,38480,0,53-0000,Full-time (> 32 hours)
11565,"San Diego, CA",72,33280,0,43-0000,Full-time (> 32 hours)
11566,"San Diego, CA",72,68750,0,11-0000,Full-time (> 32 hours)
11567,"San Diego, CA",72,52000,0,35-0000,Full-time (> 32 hours)
11568,"San Diego, CA",72,39000,0,13-0000,Part-time / full-time
11569,"San Diego, CA",72,35360,0,41-0000,Full-time (> 32 hours)
11570,"San Diego, CA",72,68500,0,19-0000,Full-time (> 32 hours)
11571,"San Diego, CA",72,39520,0,35-0000,Part-time (≤ 32 hours)
11572,"San Diego, CA",72,31200,0,35-0000,Part-time / full-time
11573,"San Diego, CA",72,49920,0,49-0000,Part-time / full-time
11574,"San Diego, CA",72,95000,0,15-0000,Full-time (> 32 hours)
11575,"San Diego, CA",72,40560,0,11-0000,Full-time (> 32 hours)
11576,"San Diego, CA",72,31200,0,35-0000,Part-time / full-time
11577,"San Diego, CA",72,38480,0,37-0000,Full-time (> 32 hours)
11578,"San Diego, CA",72,39520,0,37-0000,Full-time (> 32 hours)
11579,"San Diego, CA",72,32500,0,41-0000,Full-time (> 32 hours)
11580,"San Diego, CA",72,31200,0,41-0000,Part-time / full-time
11581,"San Diego, CA",72,33280,0,51-0000,Full-time (> 32 hours)
11582,"San Diego, CA",72,35360,0,37-0000,Full-time (> 32 hours)
11583,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
11584,"San Diego, CA",72,35360,0,35-0000,Part-time / full-time
11585,"San Diego, CA",72,39520,0,49-0000,Full-time (> 32 hours)
11586,"San Diego, CA",72,33280,0,35-0000,Part-time / full-time
11587,"San Diego, CA",72,38417.5,0,43-0000,Part-time / full-time
11588,"San Diego, CA",72,72500,0,11-0000,Full-time (> 32 hours)
11589,"San Diego, CA",72,31200,0,35-0000,Part-time (≤ 32 hours)
11590,"San Diego, CA",72,82500,1,13-0000,Full-time (> 32 hours)
11591,"San Diego, CA",72,38480,0,35-0000,Part-time / full-time
11592,"San Diego, CA",72,41600,0,37-0000,Full-time (> 32 hours)
11593,"San Diego, CA",72,39000,0,37-0000,Part-time (≤ 32 hours)
11594,"San Diego, CA",72,36400,0,35-0000,Full-time (> 32 hours)
11595,"San Diego, CA",72,32240,0,35-0000,Part-time (≤ 32 hours)
11596,"San Diego, CA",72,53040,0,35-0000,Part-time / full-time
11597,"San Diego, CA",72,41600,0,51-0000,Full-time (> 32 hours)
11598,"San Diego, CA",72,36473,0,53-0000,Part-time (≤ 32 hours)
11599,"San Diego, CA",72,31200,0,41-0000,Part-time / full-time
11600,"San Diego, CA",72,35360,0,37-0000,Full-time (> 32 hours)
11601,"San Diego, CA",72,31200,0,37-0000,Part-time (≤ 32 hours)
11602,"San Diego, CA",72,36795,0,35-0000,Part-time (≤ 32 hours)
11603,"San Diego, CA",72,31200,0,53-0000,Part-time / full-time
11604,"San Diego, CA",72,35360,0,43-0000,Full-time (> 32 hours)
11605,"San Diego, CA",72,52000,0,11-0000,Full-time (> 32 hours)
11606,"San Diego, CA",72,34320,0,99-0000,Part-time / full-time
11607,"San Diego, CA",72,34528,0,35-0000,Part-time (≤ 32 hours)
11608,"San Diego, CA",72,95000,0,15-0000,Full-time (> 32 hours)
